"",25.000
5066.0000,0.0000E+000
5067.0000,0.0000E+000
5068.0000,0.0000E+000
5069.0000,0.0000E+000
5070.0000,0.0000E+000
5071.0000,0.0000E+000
5072.0000,0.0000E+000
5073.0000,0.0000E+000
5074.0000,0.0000E+000
5075.0000,0.0000E+000
5076.0000,0.0000E+000
5077.0000,0.0000E+000
5078.0000,0.0000E+000
5079.0000,0.0000E+000
5080.0000,0.0000E+000
5081.0000,0.0000E+000
5082.0000,0.0000E+000
5083.0000,0.0000E+000
5084.0000,0.0000E+000
5085.0000,0.0000E+000
5086.0000,0.0000E+000
5087.0000,0.0000E+000
5088.0000,0.0000E+000
5089.0000,0.0000E+000
5090.0000,0.0000E+000
5091.0000,0.0000E+000
5092.0000,0.0000E+000
5093.0000,0.0000E+000
5094.0000,0.0000E+000
5095.0000,0.0000E+000
5096.0000,0.0000E+000
5097.0000,0.0000E+000
5098.0000,0.0000E+000
5099.0000,0.0000E+000
5100.0000,0.0000E+000
5101.0000,0.0000E+000
5102.0000,0.0000E+000
5103.0000,0.0000E+000
5104.0000,0.0000E+000
5105.0000,0.0000E+000
5106.0000,0.0000E+000
5107.0000,0.0000E+000
5108.0000,0.0000E+000
5109.0000,0.0000E+000
5110.0000,9.0880E-005
5111.0000,9.0880E-005
5112.0000,9.0880E-005
5113.0000,9.0880E-005
5114.0000,9.0880E-005
5115.0000,9.0880E-005
5116.0000,9.0880E-005
5117.0000,9.0880E-005
5118.0000,9.0880E-005
5119.0000,9.0880E-005
5120.0000,9.0880E-005
5121.0000,9.0880E-005
5122.0000,9.0880E-005
5123.0000,9.0880E-005
5124.0000,9.0880E-005
5125.0000,9.0880E-005
5126.0000,9.0880E-005
5127.0000,9.0880E-005
5128.0000,9.0880E-005
5129.0000,9.0880E-005
5130.0000,9.0880E-005
5131.0000,9.0880E-005
5132.0000,9.0880E-005
5133.0000,9.0880E-005
5134.0000,9.0880E-005
5135.0000,9.0880E-005
5136.0000,9.0880E-005
5137.0000,9.0880E-005
5138.0000,9.0880E-005
5139.0000,9.0880E-005
5140.0000,9.0880E-005
5141.0000,9.0880E-005
5142.0000,9.0880E-005
5143.0000,9.0880E-005
5144.0000,9.0880E-005
5145.0000,9.0880E-005
5146.0000,5.7718E-005
5147.0000,5.7718E-005
5148.0000,5.7718E-005
5149.0000,5.7718E-005
5150.0000,5.7718E-005
5151.0000,5.7718E-005
5152.0000,0.0000E+000
5153.0000,0.0000E+000
5154.0000,0.0000E+000
5155.0000,0.0000E+000
5156.0000,0.0000E+000
5157.0000,0.0000E+000
5158.0000,0.0000E+000
5159.0000,0.0000E+000
5160.0000,0.0000E+000
5161.0000,0.0000E+000
5162.0000,1.0616E-004
5163.0000,1.0616E-004
5164.0000,1.0616E-004
5165.0000,1.0616E-004
5166.0000,1.0616E-004
5167.0000,1.0616E-004
5168.0000,1.0616E-004
5169.0000,1.0616E-004
5170.0000,0.0000E+000
5171.0000,3.5360E-005
5172.0000,3.5360E-005
5173.0000,3.5360E-005
5174.0000,3.5360E-005
5175.0000,3.5360E-005
5176.0000,3.5360E-005
5177.0000,3.5360E-005
5178.0000,0.0000E+000
5179.0000,0.0000E+000
5180.0000,0.0000E+000
5181.0000,6.8103E-016
5182.0000,0.0000E+000
5183.0000,0.0000E+000
5184.0000,0.0000E+000
5185.0000,0.0000E+000
5186.0000,0.0000E+000
5187.0000,0.0000E+000
5188.0000,0.0000E+000
5189.0000,0.0000E+000
5190.0000,0.0000E+000
5191.0000,0.0000E+000
5192.0000,0.0000E+000
5193.0000,0.0000E+000
5194.0000,0.0000E+000
5195.0000,0.0000E+000
5196.0000,0.0000E+000
5197.0000,0.0000E+000
5198.0000,0.0000E+000
5199.0000,0.0000E+000
5200.0000,0.0000E+000
5201.0000,0.0000E+000
5202.0000,0.0000E+000
5203.0000,0.0000E+000
5204.0000,0.0000E+000
5205.0000,0.0000E+000
5206.0000,0.0000E+000
5207.0000,0.0000E+000
5208.0000,0.0000E+000
5209.0000,0.0000E+000
5210.0000,0.0000E+000
5211.0000,0.0000E+000
5212.0000,0.0000E+000
5213.0000,0.0000E+000
5214.0000,0.0000E+000
5215.0000,0.0000E+000
5216.0000,0.0000E+000
5217.0000,0.0000E+000
5218.0000,0.0000E+000
5219.0000,0.0000E+000
5220.0000,0.0000E+000
5221.0000,0.0000E+000
5222.0000,0.0000E+000
5223.0000,0.0000E+000
5224.0000,0.0000E+000
5225.0000,0.0000E+000
5226.0000,0.0000E+000
5227.0000,0.0000E+000
5228.0000,0.0000E+000
5229.0000,0.0000E+000
5230.0000,0.0000E+000
5231.0000,0.0000E+000
5232.0000,0.0000E+000
5233.0000,0.0000E+000
5234.0000,0.0000E+000
5235.0000,0.0000E+000
5236.0000,0.0000E+000
5237.0000,0.0000E+000
5238.0000,0.0000E+000
5239.0000,0.0000E+000
5240.0000,0.0000E+000
5241.0000,0.0000E+000
5242.0000,0.0000E+000
5243.0000,0.0000E+000
5244.0000,0.0000E+000
5245.0000,0.0000E+000
5246.0000,0.0000E+000
5247.0000,0.0000E+000
5248.0000,0.0000E+000
5249.0000,0.0000E+000
5250.0000,0.0000E+000
5251.0000,0.0000E+000
5252.0000,0.0000E+000
5253.0000,0.0000E+000
5254.0000,0.0000E+000
5255.0000,0.0000E+000
5256.0000,0.0000E+000
5257.0000,0.0000E+000
5258.0000,0.0000E+000
5259.0000,0.0000E+000
5260.0000,0.0000E+000
5261.0000,0.0000E+000
5262.0000,0.0000E+000
5263.0000,0.0000E+000
5264.0000,0.0000E+000
5265.0000,0.0000E+000
5266.0000,0.0000E+000
5267.0000,0.0000E+000
5268.0000,0.0000E+000
5269.0000,0.0000E+000
5270.0000,0.0000E+000
5271.0000,0.0000E+000
5272.0000,0.0000E+000
5273.0000,0.0000E+000
5274.0000,0.0000E+000
5275.0000,0.0000E+000
5276.0000,0.0000E+000
5277.0000,0.0000E+000
5278.0000,0.0000E+000
5279.0000,0.0000E+000
5280.0000,0.0000E+000
5281.0000,0.0000E+000
5282.0000,0.0000E+000
5283.0000,0.0000E+000
5284.0000,0.0000E+000
5285.0000,0.0000E+000
5286.0000,0.0000E+000
5287.0000,0.0000E+000
5288.0000,0.0000E+000
5289.0000,0.0000E+000
5290.0000,0.0000E+000
5291.0000,0.0000E+000
5292.0000,0.0000E+000
5293.0000,0.0000E+000
5294.0000,0.0000E+000
5295.0000,0.0000E+000
5296.0000,0.0000E+000
5297.0000,0.0000E+000
5298.0000,0.0000E+000
5299.0000,0.0000E+000
5300.0000,0.0000E+000
5301.0000,0.0000E+000
5302.0000,0.0000E+000
5303.0000,0.0000E+000
5304.0000,0.0000E+000
5305.0000,0.0000E+000
5306.0000,0.0000E+000
5307.0000,0.0000E+000
5308.0000,0.0000E+000
5309.0000,0.0000E+000
5310.0000,0.0000E+000
5311.0000,0.0000E+000
5312.0000,0.0000E+000
5313.0000,0.0000E+000
5314.0000,0.0000E+000
5315.0000,0.0000E+000
5316.0000,0.0000E+000
5317.0000,0.0000E+000
5318.0000,0.0000E+000
5319.0000,0.0000E+000
5320.0000,0.0000E+000
5321.0000,0.0000E+000
5322.0000,0.0000E+000
5323.0000,0.0000E+000
5324.0000,0.0000E+000
5325.0000,0.0000E+000
5326.0000,0.0000E+000
5327.0000,0.0000E+000
5328.0000,0.0000E+000
5329.0000,0.0000E+000
5330.0000,0.0000E+000
5331.0000,0.0000E+000
5332.0000,0.0000E+000
5333.0000,0.0000E+000
5334.0000,0.0000E+000
5335.0000,0.0000E+000
5336.0000,0.0000E+000
5337.0000,0.0000E+000
5338.0000,0.0000E+000
5339.0000,0.0000E+000
5340.0000,0.0000E+000
5341.0000,0.0000E+000
5342.0000,0.0000E+000
5343.0000,0.0000E+000
5344.0000,0.0000E+000
5345.0000,0.0000E+000
5346.0000,0.0000E+000
5347.0000,0.0000E+000
5348.0000,0.0000E+000
5349.0000,0.0000E+000
5350.0000,0.0000E+000
5351.0000,0.0000E+000
5352.0000,0.0000E+000
5353.0000,0.0000E+000
5354.0000,0.0000E+000
5355.0000,0.0000E+000
5356.0000,0.0000E+000
5357.0000,0.0000E+000
5358.0000,0.0000E+000
5359.0000,0.0000E+000
5360.0000,0.0000E+000
5361.0000,0.0000E+000
5362.0000,0.0000E+000
5363.0000,0.0000E+000
5364.0000,0.0000E+000
5365.0000,0.0000E+000
5366.0000,0.0000E+000
5367.0000,0.0000E+000
5368.0000,0.0000E+000
5369.0000,0.0000E+000
5370.0000,0.0000E+000
5371.0000,0.0000E+000
5372.0000,0.0000E+000
5373.0000,0.0000E+000
5374.0000,0.0000E+000
5375.0000,0.0000E+000
5376.0000,0.0000E+000
5377.0000,0.0000E+000
5378.0000,0.0000E+000
5379.0000,0.0000E+000
5380.0000,0.0000E+000
5381.0000,0.0000E+000
5382.0000,0.0000E+000
5383.0000,0.0000E+000
5384.0000,0.0000E+000
5385.0000,0.0000E+000
5386.0000,0.0000E+000
5387.0000,0.0000E+000
5388.0000,0.0000E+000
5389.0000,0.0000E+000
5390.0000,0.0000E+000
5391.0000,0.0000E+000
5392.0000,0.0000E+000
5393.0000,0.0000E+000
5394.0000,0.0000E+000
5395.0000,0.0000E+000
5396.0000,0.0000E+000
5397.0000,0.0000E+000
5398.0000,0.0000E+000
5399.0000,0.0000E+000
5400.0000,0.0000E+000
5401.0000,0.0000E+000
5402.0000,0.0000E+000
5403.0000,0.0000E+000
5404.0000,0.0000E+000
5405.0000,0.0000E+000
5406.0000,0.0000E+000
5407.0000,0.0000E+000
5408.0000,0.0000E+000
5409.0000,0.0000E+000
5410.0000,0.0000E+000
5411.0000,0.0000E+000
5412.0000,0.0000E+000
5413.0000,0.0000E+000
5414.0000,0.0000E+000
5415.0000,0.0000E+000
5416.0000,0.0000E+000
5417.0000,0.0000E+000
5418.0000,0.0000E+000
5419.0000,0.0000E+000
5420.0000,0.0000E+000
5421.0000,0.0000E+000
5422.0000,0.0000E+000
5423.0000,0.0000E+000
5424.0000,0.0000E+000
5425.0000,0.0000E+000
5426.0000,0.0000E+000
5427.0000,0.0000E+000
5428.0000,0.0000E+000
5429.0000,0.0000E+000
5430.0000,0.0000E+000
5431.0000,0.0000E+000
5432.0000,0.0000E+000
5433.0000,0.0000E+000
5434.0000,0.0000E+000
5435.0000,0.0000E+000
5436.0000,0.0000E+000
5437.0000,0.0000E+000
5438.0000,0.0000E+000
5439.0000,0.0000E+000
5440.0000,0.0000E+000
5441.0000,0.0000E+000
5442.0000,0.0000E+000
5443.0000,0.0000E+000
5444.0000,0.0000E+000
5445.0000,0.0000E+000
5446.0000,0.0000E+000
5447.0000,0.0000E+000
5448.0000,0.0000E+000
5449.0000,0.0000E+000
5450.0000,0.0000E+000
5451.0000,0.0000E+000
5452.0000,0.0000E+000
5453.0000,0.0000E+000
5454.0000,0.0000E+000
5455.0000,0.0000E+000
5456.0000,0.0000E+000
5457.0000,0.0000E+000
5458.0000,0.0000E+000
5459.0000,0.0000E+000
5460.0000,0.0000E+000
5461.0000,0.0000E+000
5462.0000,0.0000E+000
5463.0000,0.0000E+000
5464.0000,0.0000E+000
5465.0000,0.0000E+000
5466.0000,0.0000E+000
5467.0000,0.0000E+000
5468.0000,0.0000E+000
5469.0000,0.0000E+000
5470.0000,0.0000E+000
5471.0000,0.0000E+000
5472.0000,0.0000E+000
5473.0000,0.0000E+000
5474.0000,0.0000E+000
5475.0000,0.0000E+000
5476.0000,0.0000E+000
5477.0000,0.0000E+000
5478.0000,0.0000E+000
5479.0000,0.0000E+000
5480.0000,0.0000E+000
5481.0000,0.0000E+000
5482.0000,0.0000E+000
5483.0000,0.0000E+000
5484.0000,0.0000E+000
5485.0000,0.0000E+000
5486.0000,0.0000E+000
5487.0000,0.0000E+000
5488.0000,0.0000E+000
5489.0000,0.0000E+000
5490.0000,0.0000E+000
5491.0000,0.0000E+000
5492.0000,0.0000E+000
5493.0000,0.0000E+000
5494.0000,0.0000E+000
5495.0000,0.0000E+000
5496.0000,0.0000E+000
5497.0000,0.0000E+000
5498.0000,0.0000E+000
5499.0000,0.0000E+000
5500.0000,0.0000E+000
5501.0000,0.0000E+000
5502.0000,3.4160E-004
5503.0000,5.4485E-003
5504.0000,5.4485E-003
5505.0000,5.4485E-003
5506.0000,5.4485E-003
5507.0000,5.4485E-003
5508.0000,5.4485E-003
5509.0000,5.4485E-003
5510.0000,5.4485E-003
5511.0000,5.4485E-003
5512.0000,5.4485E-003
5513.0000,5.4485E-003
5514.0000,5.4485E-003
5515.0000,5.4485E-003
5516.0000,5.4485E-003
5517.0000,5.4485E-003
5518.0000,5.4485E-003
5519.0000,5.4485E-003
5520.0000,5.4485E-003
5521.0000,5.4485E-003
5522.0000,5.4485E-003
5523.0000,5.4485E-003
5524.0000,5.4485E-003
5525.0000,5.4485E-003
5526.0000,5.4485E-003
5527.0000,5.4485E-003
5528.0000,5.4485E-003
5529.0000,5.4485E-003
5530.0000,5.4485E-003
5531.0000,5.4485E-003
5532.0000,5.4485E-003
5533.0000,5.4485E-003
5534.0000,5.4485E-003
5535.0000,5.4485E-003
5536.0000,5.4485E-003
5537.0000,5.4485E-003
5538.0000,5.4485E-003
5539.0000,5.4485E-003
5540.0000,5.4485E-003
5541.0000,5.4485E-003
5542.0000,4.8777E-003
5543.0000,3.4656E-003
5544.0000,2.0316E-003
5545.0000,0.0000E+000
5546.0000,0.0000E+000
5547.0000,0.0000E+000
5548.0000,0.0000E+000
5549.0000,0.0000E+000
5550.0000,0.0000E+000
5551.0000,0.0000E+000
5552.0000,0.0000E+000
5553.0000,0.0000E+000
5554.0000,0.0000E+000
5555.0000,0.0000E+000
5556.0000,0.0000E+000
5557.0000,0.0000E+000
5558.0000,0.0000E+000
5559.0000,0.0000E+000
5560.0000,0.0000E+000
5561.0000,0.0000E+000
5562.0000,0.0000E+000
5563.0000,0.0000E+000
5564.0000,0.0000E+000
5565.0000,0.0000E+000
5566.0000,0.0000E+000
5567.0000,0.0000E+000
5568.0000,0.0000E+000
5569.0000,0.0000E+000
5570.0000,0.0000E+000
5571.0000,0.0000E+000
5572.0000,0.0000E+000
5573.0000,0.0000E+000
5574.0000,0.0000E+000
5575.0000,0.0000E+000
5576.0000,0.0000E+000
5577.0000,0.0000E+000
5578.0000,0.0000E+000
5579.0000,0.0000E+000
5580.0000,0.0000E+000
5581.0000,0.0000E+000
5582.0000,0.0000E+000
5583.0000,0.0000E+000
5584.0000,0.0000E+000
5585.0000,0.0000E+000
5586.0000,0.0000E+000
5587.0000,0.0000E+000
5588.0000,0.0000E+000
5589.0000,0.0000E+000
5590.0000,0.0000E+000
5591.0000,0.0000E+000
5592.0000,0.0000E+000
5593.0000,0.0000E+000
5594.0000,0.0000E+000
5595.0000,0.0000E+000
5596.0000,0.0000E+000
5597.0000,0.0000E+000
5598.0000,0.0000E+000
5599.0000,0.0000E+000
5600.0000,0.0000E+000
5601.0000,0.0000E+000
5602.0000,0.0000E+000
5603.0000,0.0000E+000
5604.0000,0.0000E+000
5605.0000,0.0000E+000
5606.0000,0.0000E+000
5607.0000,0.0000E+000
5608.0000,0.0000E+000
5609.0000,0.0000E+000
5610.0000,0.0000E+000
5611.0000,0.0000E+000
5612.0000,0.0000E+000
5613.0000,0.0000E+000
5614.0000,0.0000E+000
5615.0000,0.0000E+000
5616.0000,0.0000E+000
5617.0000,0.0000E+000
5618.0000,0.0000E+000
5619.0000,0.0000E+000
5620.0000,0.0000E+000
5621.0000,0.0000E+000
5622.0000,0.0000E+000
5623.0000,0.0000E+000
5624.0000,0.0000E+000
5625.0000,0.0000E+000
5626.0000,0.0000E+000
5627.0000,0.0000E+000
5628.0000,0.0000E+000
5629.0000,0.0000E+000
5630.0000,0.0000E+000
5631.0000,0.0000E+000
5632.0000,0.0000E+000
5633.0000,0.0000E+000
5634.0000,0.0000E+000
5635.0000,0.0000E+000
5636.0000,0.0000E+000
5637.0000,0.0000E+000
5638.0000,0.0000E+000
5639.0000,0.0000E+000
5640.0000,0.0000E+000
5641.0000,0.0000E+000
5642.0000,0.0000E+000
5643.0000,0.0000E+000
5644.0000,0.0000E+000
5645.0000,0.0000E+000
5646.0000,0.0000E+000
5647.0000,0.0000E+000
5648.0000,0.0000E+000
5649.0000,0.0000E+000
5650.0000,0.0000E+000
5651.0000,0.0000E+000
5652.0000,0.0000E+000
5653.0000,0.0000E+000
5654.0000,0.0000E+000
5655.0000,0.0000E+000
5656.0000,0.0000E+000
5657.0000,0.0000E+000
5658.0000,0.0000E+000
5659.0000,0.0000E+000
5660.0000,0.0000E+000
5661.0000,0.0000E+000
5662.0000,0.0000E+000
5663.0000,0.0000E+000
5664.0000,0.0000E+000
5665.0000,0.0000E+000
5666.0000,0.0000E+000
5667.0000,0.0000E+000
5668.0000,0.0000E+000
5669.0000,0.0000E+000
5670.0000,0.0000E+000
5671.0000,0.0000E+000
5672.0000,0.0000E+000
5673.0000,0.0000E+000
5674.0000,0.0000E+000
5675.0000,0.0000E+000
5676.0000,0.0000E+000
5677.0000,0.0000E+000
5678.0000,0.0000E+000
5679.0000,0.0000E+000
5680.0000,0.0000E+000
5681.0000,0.0000E+000
5682.0000,0.0000E+000
5683.0000,0.0000E+000
5684.0000,0.0000E+000
5685.0000,0.0000E+000
5686.0000,0.0000E+000
5687.0000,0.0000E+000
5688.0000,0.0000E+000
5689.0000,0.0000E+000
5690.0000,0.0000E+000
5691.0000,0.0000E+000
5692.0000,0.0000E+000
5693.0000,0.0000E+000
5694.0000,0.0000E+000
5695.0000,0.0000E+000
5696.0000,0.0000E+000
5697.0000,0.0000E+000
5698.0000,0.0000E+000
5699.0000,0.0000E+000
5700.0000,0.0000E+000
5701.0000,0.0000E+000
5702.0000,0.0000E+000
5703.0000,0.0000E+000
5704.0000,0.0000E+000
5705.0000,0.0000E+000
5706.0000,0.0000E+000
5707.0000,0.0000E+000
5708.0000,0.0000E+000
5709.0000,0.0000E+000
5710.0000,0.0000E+000
5711.0000,0.0000E+000
5712.0000,0.0000E+000
5713.0000,0.0000E+000
5714.0000,0.0000E+000
5715.0000,0.0000E+000
5716.0000,0.0000E+000
5717.0000,0.0000E+000
5718.0000,0.0000E+000
5719.0000,0.0000E+000
5720.0000,0.0000E+000
5721.0000,0.0000E+000
5722.0000,0.0000E+000
5723.0000,0.0000E+000
5724.0000,0.0000E+000
5725.0000,0.0000E+000
5726.0000,0.0000E+000
5727.0000,0.0000E+000
5728.0000,0.0000E+000
5729.0000,0.0000E+000
5730.0000,0.0000E+000
5731.0000,0.0000E+000
5732.0000,0.0000E+000
5733.0000,0.0000E+000
5734.0000,0.0000E+000
5735.0000,0.0000E+000
5736.0000,0.0000E+000
5737.0000,0.0000E+000
5738.0000,0.0000E+000
5739.0000,0.0000E+000
5740.0000,0.0000E+000
5741.0000,0.0000E+000
5742.0000,0.0000E+000
5743.0000,0.0000E+000
5744.0000,0.0000E+000
5745.0000,0.0000E+000
5746.0000,0.0000E+000
5747.0000,0.0000E+000
5748.0000,0.0000E+000
5749.0000,0.0000E+000
5750.0000,0.0000E+000
5751.0000,0.0000E+000
5752.0000,0.0000E+000
5753.0000,0.0000E+000
5754.0000,0.0000E+000
5755.0000,0.0000E+000
5756.0000,0.0000E+000
5757.0000,0.0000E+000
5758.0000,0.0000E+000
5759.0000,0.0000E+000
5760.0000,0.0000E+000
5761.0000,0.0000E+000
5762.0000,0.0000E+000
5763.0000,0.0000E+000
5764.0000,0.0000E+000
5765.0000,0.0000E+000
5766.0000,0.0000E+000
5767.0000,0.0000E+000
5768.0000,0.0000E+000
5769.0000,0.0000E+000
5770.0000,0.0000E+000
5771.0000,0.0000E+000
5772.0000,0.0000E+000
5773.0000,0.0000E+000
5774.0000,0.0000E+000
5775.0000,0.0000E+000
5776.0000,0.0000E+000
5777.0000,0.0000E+000
5778.0000,0.0000E+000
5779.0000,0.0000E+000
5780.0000,0.0000E+000
5781.0000,0.0000E+000
5782.0000,0.0000E+000
5783.0000,0.0000E+000
5784.0000,0.0000E+000
5785.0000,0.0000E+000
5786.0000,0.0000E+000
5787.0000,0.0000E+000
5788.0000,0.0000E+000
5789.0000,0.0000E+000
5790.0000,0.0000E+000
5791.0000,0.0000E+000
5792.0000,0.0000E+000
5793.0000,0.0000E+000
5794.0000,0.0000E+000
5795.0000,0.0000E+000
5796.0000,0.0000E+000
5797.0000,0.0000E+000
5798.0000,0.0000E+000
5799.0000,0.0000E+000
5800.0000,0.0000E+000
5801.0000,0.0000E+000
5802.0000,0.0000E+000
5803.0000,0.0000E+000
5804.0000,0.0000E+000
5805.0000,0.0000E+000
5806.0000,0.0000E+000
5807.0000,0.0000E+000
5808.0000,0.0000E+000
5809.0000,0.0000E+000
5810.0000,0.0000E+000
5811.0000,0.0000E+000
5812.0000,0.0000E+000
5813.0000,0.0000E+000
5814.0000,0.0000E+000
5815.0000,0.0000E+000
5816.0000,0.0000E+000
5817.0000,0.0000E+000
5818.0000,0.0000E+000
5819.0000,0.0000E+000
5820.0000,0.0000E+000
5821.0000,0.0000E+000
5822.0000,0.0000E+000
5823.0000,0.0000E+000
5824.0000,0.0000E+000
5825.0000,0.0000E+000
5826.0000,0.0000E+000
5827.0000,0.0000E+000
5828.0000,0.0000E+000
5829.0000,0.0000E+000
5830.0000,0.0000E+000
5831.0000,0.0000E+000
5832.0000,0.0000E+000
5833.0000,0.0000E+000
5834.0000,0.0000E+000
5835.0000,0.0000E+000
5836.0000,0.0000E+000
5837.0000,0.0000E+000
5838.0000,0.0000E+000
5839.0000,0.0000E+000
5840.0000,0.0000E+000
5841.0000,0.0000E+000
5842.0000,0.0000E+000
5843.0000,0.0000E+000
5844.0000,0.0000E+000
5845.0000,0.0000E+000
5846.0000,0.0000E+000
5847.0000,0.0000E+000
5848.0000,0.0000E+000
5849.0000,0.0000E+000
5850.0000,0.0000E+000
5851.0000,0.0000E+000
5852.0000,0.0000E+000
5853.0000,0.0000E+000
5854.0000,0.0000E+000
5855.0000,0.0000E+000
5856.0000,0.0000E+000
5857.0000,0.0000E+000
5858.0000,0.0000E+000
5859.0000,0.0000E+000
5860.0000,0.0000E+000
5861.0000,0.0000E+000
5862.0000,0.0000E+000
5863.0000,0.0000E+000
5864.0000,0.0000E+000
5865.0000,0.0000E+000
5866.0000,0.0000E+000
5867.0000,0.0000E+000
5868.0000,0.0000E+000
5869.0000,0.0000E+000
5870.0000,0.0000E+000
5871.0000,0.0000E+000
5872.0000,0.0000E+000
5873.0000,0.0000E+000
5874.0000,0.0000E+000
5875.0000,0.0000E+000
5876.0000,0.0000E+000
5877.0000,0.0000E+000
5878.0000,0.0000E+000
5879.0000,0.0000E+000
5880.0000,0.0000E+000
5881.0000,0.0000E+000
5882.0000,0.0000E+000
5883.0000,0.0000E+000
5884.0000,0.0000E+000
5885.0000,0.0000E+000
5886.0000,0.0000E+000
5887.0000,0.0000E+000
5888.0000,0.0000E+000
5889.0000,0.0000E+000
5890.0000,0.0000E+000
5891.0000,0.0000E+000
5892.0000,0.0000E+000
5893.0000,0.0000E+000
5894.0000,0.0000E+000
5895.0000,0.0000E+000
5896.0000,0.0000E+000
5897.0000,0.0000E+000
5898.0000,0.0000E+000
5899.0000,0.0000E+000
5900.0000,0.0000E+000
5901.0000,0.0000E+000
5902.0000,0.0000E+000
5903.0000,0.0000E+000
5904.0000,0.0000E+000
5905.0000,0.0000E+000
5906.0000,4.9160E-005
5907.0000,9.1680E-005
5908.0000,9.1680E-005
5909.0000,9.1680E-005
5910.0000,3.1756E-004
5911.0000,1.1308E-004
5912.0000,2.4161E-003
5913.0000,0.0000E+000
5914.0000,0.0000E+000
5915.0000,0.0000E+000
5916.0000,0.0000E+000
5917.0000,0.0000E+000
5918.0000,0.0000E+000
5919.0000,0.0000E+000
5920.0000,0.0000E+000
5921.0000,0.0000E+000
5922.0000,0.0000E+000
5923.0000,0.0000E+000
5924.0000,0.0000E+000
5925.0000,9.7364E-004
5926.0000,0.0000E+000
5927.0000,0.0000E+000
5928.0000,0.0000E+000
5929.0000,0.0000E+000
5930.0000,0.0000E+000
5931.0000,0.0000E+000
5932.0000,0.0000E+000
5933.0000,0.0000E+000
5934.0000,0.0000E+000
5935.0000,0.0000E+000
5936.0000,0.0000E+000
5937.0000,0.0000E+000
5938.0000,0.0000E+000
5939.0000,0.0000E+000
5940.0000,0.0000E+000
5941.0000,0.0000E+000
5942.0000,0.0000E+000
5943.0000,0.0000E+000
5944.0000,0.0000E+000
5945.0000,0.0000E+000
5946.0000,0.0000E+000
5947.0000,0.0000E+000
5948.0000,0.0000E+000
5949.0000,0.0000E+000
5950.0000,0.0000E+000
5951.0000,0.0000E+000
5952.0000,0.0000E+000
5953.0000,0.0000E+000
5954.0000,0.0000E+000
5955.0000,0.0000E+000
5956.0000,0.0000E+000
5957.0000,0.0000E+000
5958.0000,0.0000E+000
5959.0000,0.0000E+000
5960.0000,0.0000E+000
5961.0000,0.0000E+000
5962.0000,0.0000E+000
5963.0000,0.0000E+000
5964.0000,0.0000E+000
5965.0000,0.0000E+000
5966.0000,0.0000E+000
5967.0000,0.0000E+000
5968.0000,0.0000E+000
5969.0000,0.0000E+000
5970.0000,0.0000E+000
5971.0000,0.0000E+000
5972.0000,0.0000E+000
5973.0000,0.0000E+000
5974.0000,0.0000E+000
5975.0000,0.0000E+000
5976.0000,0.0000E+000
5977.0000,0.0000E+000
5978.0000,0.0000E+000
5979.0000,0.0000E+000
5980.0000,0.0000E+000
5981.0000,0.0000E+000
5982.0000,0.0000E+000
5983.0000,0.0000E+000
5984.0000,0.0000E+000
5985.0000,0.0000E+000
5986.0000,0.0000E+000
5987.0000,0.0000E+000
5988.0000,0.0000E+000
5989.0000,0.0000E+000
5990.0000,0.0000E+000
5991.0000,0.0000E+000
5992.0000,0.0000E+000
5993.0000,0.0000E+000
5994.0000,0.0000E+000
5995.0000,0.0000E+000
5996.0000,0.0000E+000
5997.0000,0.0000E+000
5998.0000,0.0000E+000
5999.0000,0.0000E+000
6000.0000,0.0000E+000
6001.0000,0.0000E+000
6002.0000,0.0000E+000
6003.0000,0.0000E+000
6004.0000,0.0000E+000
6005.0000,0.0000E+000
6006.0000,0.0000E+000
6007.0000,0.0000E+000
6008.0000,0.0000E+000
6009.0000,0.0000E+000
6010.0000,0.0000E+000
6011.0000,0.0000E+000
6012.0000,0.0000E+000
6013.0000,0.0000E+000
6014.0000,0.0000E+000
6015.0000,0.0000E+000
6016.0000,0.0000E+000
6017.0000,0.0000E+000
6018.0000,0.0000E+000
6019.0000,0.0000E+000
6020.0000,0.0000E+000
6021.0000,0.0000E+000
6022.0000,0.0000E+000
6023.0000,0.0000E+000
6024.0000,0.0000E+000
6025.0000,0.0000E+000
6026.0000,0.0000E+000
6027.0000,0.0000E+000
6028.0000,0.0000E+000
6029.0000,0.0000E+000
6030.0000,0.0000E+000
6031.0000,0.0000E+000
6032.0000,0.0000E+000
6033.0000,0.0000E+000
6034.0000,0.0000E+000
6035.0000,0.0000E+000
6036.0000,0.0000E+000
6037.0000,0.0000E+000
6038.0000,0.0000E+000
6039.0000,0.0000E+000
6040.0000,0.0000E+000
6041.0000,0.0000E+000
6042.0000,0.0000E+000
6043.0000,0.0000E+000
6044.0000,0.0000E+000
6045.0000,0.0000E+000
6046.0000,0.0000E+000
6047.0000,0.0000E+000
6048.0000,0.0000E+000
6049.0000,0.0000E+000
6050.0000,0.0000E+000
6051.0000,0.0000E+000
6052.0000,0.0000E+000
6053.0000,0.0000E+000
6054.0000,0.0000E+000
6055.0000,0.0000E+000
6056.0000,0.0000E+000
6057.0000,0.0000E+000
6058.0000,0.0000E+000
6059.0000,0.0000E+000
6060.0000,0.0000E+000
6061.0000,0.0000E+000
6062.0000,0.0000E+000
6063.0000,0.0000E+000
6064.0000,0.0000E+000
